yaw,pitch,distance,label
0.015985358594821,0.2853993801171718,0.1499832570552826,0
-0.2426012190962586,0.2730509664560537,0.1466934382915496,0
-0.3087864486497897,0.2412832794798222,0.1419802904129028,0
-0.3311755955540285,0.2318361322970949,0.14895761013031,0
-0.3758907644366998,0.2262021739298945,0.1354595124721527,0
-0.3925192280074946,0.2316896469611397,0.1335419416427612,0
-0.4277142629251541,0.2304245852411196,0.1303939223289489,0
-0.066,0.13974,0.2522,1
-0.05799,0.1311,0.25473,1
-0.05911,0.13285,0.25614,1
-0.05876,0.12598,0.25606,1
-0.05131,0.1346,0.25599,1
-0.05378,0.13103,0.25644,1
-0.0582,0.13574,0.25715,1
-0.04508,0.22451,0.24885,1
-0.06515,0.13833,0.25541,1
-0.07879,0.14043,0.2522,1
-0.07727,0.13877,0.25343,1
-0.07237,0.13466,0.25423,1
-0.06477,0.13201,0.25443,1
-0.06785,0.12651,0.25489,1
-0.06041,0.11124,0.25983,1
-0.04499,0.07862,0.26223,1
-0.0167,0.04629,0.26056,1
-0.01697,0.08239,0.26202,1
-0.03204,0.11579,0.26106,1
-0.03634,0.11112,0.25957,1
-0.04314,0.12324,0.25643,1
-0.03675,0.12735,0.2538,1
-0.03924,0.12703,0.25781,1
-0.03766,0.13289,0.25576,1
-0.03573,0.13125,0.25577,1
-0.036,0.10941,0.2563,1
-0.03284,0.10953,0.25803,1
-0.03298,0.11215,0.25883,1
-0.04239,0.11687,0.25931,1
-0.05024,0.11441,0.25863,1
-0.05444,0.11316,0.25788,1
-0.05629,0.10813,0.26033,1
-0.08103,0.10781,0.25951,1
-0.07827,0.10578,0.25848,1
-0.07136,0.1058,0.25784,1
-0.0689,0.10556,0.25802,1
-0.06099,0.10399,0.25929,1
-0.08714,0.09476,0.25649,1
-0.05152,0.10845,0.2611,1
-0.05765,0.11328,0.26228,1
-0.06116,0.10673,0.25955,1
-0.06043,0.10516,0.26034,1
-0.05842,0.08907,0.26007,1
-0.06663,0.09043,0.26057,1
-0.11372,0.1134,0.22908,1
-0.10868,0.11109,0.22482,1
-0.08163,0.11385,0.22917,1
-0.07596,0.11565,0.23018,1
-0.07993,0.11606,0.22895,1
-0.0718,0.11592,0.22968,1
-0.06897,0.12507,0.23065,1
-0.07337,0.12423,0.23237,1
-0.07295,0.1254,0.23296,1
-0.0696,0.12742,0.23334,1
-0.07447,0.12923,0.23198,1
-0.07257,0.13079,0.23116,1
-0.0752,0.13019,0.23028,1
-0.07632,0.12508,0.23387,1
-0.0718,0.12611,0.23237,1
-0.06481,0.12277,0.23398,1
-0.06964,0.12385,0.23264,1
-0.07001,0.11586,0.23333,1
-0.06628,0.10819,0.23601,1
-0.06213,0.11696,0.23496,1
-0.04914,0.12708,0.23748,1
-0.04765,0.10781,0.23515,1
-0.05089,0.10744,0.23377,1
-0.05391,0.11283,0.23495,1
-0.06091,0.1134,0.23298,1
-0.06275,0.11174,0.23375,1
-0.0737,0.12168,0.21767,1
-0.08638,0.11279,0.21568,1
-0.09091,0.10815,0.21382,1
-0.07947,0.11641,0.21718,1
-0.07726,0.11401,0.21683,1
-0.05636,0.11335,0.21998,1
-0.05507,0.11478,0.21792,1
-0.0535,0.11191,0.21867,1
-0.05434,0.11141,0.21964,1
-0.05595,0.11133,0.21898,1
-0.05937,0.11114,0.21882,1
-0.06497,0.10981,0.22026,1
-0.10095,0.10948,0.21965,1
-0.0976,0.11172,0.22,1
-0.09498,0.10899,0.21955,1
-0.03756,0.08284,0.21906,1
-0.0298,0.09336,0.22096,1
-0.0394,0.10981,0.20782,1
-0.04086,0.1197,0.20641,1
-0.03864,0.13844,0.20521,1
-0.04022,0.12991,0.20475,1
-0.03998,0.13093,0.20483,1
